Date,Price,Open,High,Low,Close
2020-10-25,253.7314865375951,252.02281150118188,255.19614165318623,250.85619707110186,253.88401971493138
2020-10-26,254.55564299639,253.2043404983599,256.4486019389859,250.99057764554084,254.26662704697333
2020-10-27,253.52597177045934,252.09507686763735,255.33866372559646,251.6666020122866,253.3237837984511
2020-10-28,252.84122215471976,251.2812737049169,254.8600464080685,251.4917435661924,252.9982640694354
2020-10-29,253.81123941907407,252.2737110119223,256.3487905138338,252.46622882954156,252.55706856051765
2020-10-30,254.61121471088705,252.9116656339703,256.8638223723424,252.99461452445627,253.53805356707028
2020-10-31,254.61006693121507,252.39532453303391,256.3896203322456,252.32059322079795,255.58078835272713
2020-11-01,254.78489160249373,253.3927406242723,257.113056134101,252.7488181354582,253.70939104241862
2020-11-02,256.4380186515428,254.73364479058088,257.939089317076,253.32282448124252,256.96834169616517
2020-11-03,255.70515547918794,253.8646417178046,257.02262986480434,253.48249063061925,256.7792147197949
2020-11-04,256.43020409930756,254.00820731953092,257.97448880919796,253.7521741074242,255.8421675977853
2020-11-05,256.1966056040625,254.20731011222026,257.91365005800714,253.58856858293305,255.86480906184232
2020-11-06,255.94337933776978,253.97307380257965,257.87649505690376,254.04370758415692,256.11977911297583
2020-11-07,257.3750969788821,255.91393172331982,259.45356707478317,254.24005816531854,258.3575208096665
2020-11-08,258.46304255292375,256.5848539383739,260.932147386875,255.40811177153907,259.60520517896833
2020-11-09,259.5401997355133,257.43844391045457,261.4995387915642,258.04691389101384,260.1619626681541
2020-11-10,261.2602749072834,259.9236677699917,263.22139334541606,257.4882625309665,260.18027655808
2020-11-11,261.3138382819696,258.8453640152447,262.68605344209783,258.66316033293765,261.75586149841115
2020-11-12,262.23098840808217,260.16270498403395,263.58791780492203,260.6911701430674,261.9957769713836
2020-11-13,261.85040371566464,259.28692056930623,263.8812630269415,259.5208856600326,261.7736841645473
2020-11-14,262.3010042073869,260.64838213478475,264.18718267981,259.7997203869947,261.1184159077771
2020-11-15,262.1565510385513,260.7383844407353,264.5673169839801,258.87892349966023,261.34665019820943
2020-11-16,262.3099073318909,260.05409108839126,263.8321961034298,259.2757043391706,263.0719533065989
2020-11-17,263.11671624357547,261.6147692982117,264.4651521334702,261.4118473123926,262.99557423697075
2020-11-18,262.06659021852494,259.8288274926239,263.9653134635544,259.6011152550564,261.54681321805185
2020-11-19,264.8345208713244,263.3921925595255,266.4731560746545,262.22521808081285,264.52736334155736
2020-11-20,263.52886366732304,261.8870286491664,264.9118820827974,259.8383519998484,264.4628086776327
2020-11-21,261.955347826661,260.3900425218721,264.2141865471232,258.0680042222533,262.6076140687891
2020-11-22,263.49841004489144,260.887149438298,264.9629249854202,262.08522904424655,262.89846473654654
2020-11-23,264.5677691916514,263.19573444136336,266.6953167029738,261.5966365467285,263.55580234310213
2020-11-24,265.4198359070995,263.7300020253973,267.11991597949014,263.0395854880877,264.7615899939405
2020-11-25,266.28025470049965,264.02319814999305,267.84264883639247,262.4983163799099,267.400646050037
2020-11-26,266.2905773570051,264.73197150424545,268.127651505242,264.11528767211007,266.50784074437405
2020-11-27,265.1225544916455,262.8445170430656,267.5105740214975,263.6181608547307,265.2113180763188
2020-11-28,265.24955423764675,263.75454652979084,267.09581524130186,262.7977604415587,265.5052378311446
2020-11-29,264.37799498244357,261.8830339220764,266.6923198301162,260.74574621836865,264.023803197581
2020-11-30,265.6934337818858,263.9713231623455,267.1886053762409,263.25362817655025,266.50939696955794
2020-12-01,265.5246422219926,263.58723964757826,267.87821470673236,263.5766132844371,265.586472952134
2020-12-02,264.4552454470469,261.93833822762457,266.09081297724595,261.5632066146754,263.44171517263317
2020-12-03,264.0567301134039,261.73553127889306,266.2713648383696,262.41914994922047,263.0772516111773
2020-12-04,264.6283224343001,261.9984515065145,266.7000731650808,262.37549641517245,264.7258621753536
2020-12-05,263.9088978529258,261.888369059969,266.45449013351646,262.3234622943433,265.06104550379064
2020-12-06,262.85033235078043,260.6177673968552,264.67362327541804,260.54646314835713,262.34658526566307
2020-12-07,263.19688370666694,261.35234399564894,264.59994048275564,259.5944763020653,264.1695045471176
2020-12-08,263.5455755856782,261.3017983754134,264.88854518093274,260.4085707544663,264.24158781942384
2020-12-09,262.9039169885247,260.669127364614,265.30535834584344,259.4908850569375,262.2409060227693
2020-12-10,262.3110183022301,260.66264694298064,264.3107930910134,260.76030506845825,261.0947889976859
2020-12-11,262.64159568088655,260.0784012803875,264.9728603333712,260.6990986159556,261.5958809848094
2020-12-12,260.7662239297979,259.33578428300655,262.3757064419843,258.61854905618026,261.36205893300047
2020-12-13,258.9572054833801,257.4711327847802,260.6988011227762,255.85222137189362,258.17947862978923
2020-12-14,258.05286966477235,256.33398554253534,259.381975966157,254.65700943554432,257.7206805810435
2020-12-15,257.8032717016338,255.98991129270576,260.331667395098,255.88637827976729,257.80765220719
2020-12-16,258.22981696684366,256.79961435104354,260.3832830882048,255.5807869081183,258.81204300555095
2020-12-17,260.1605447778593,257.8000173324305,262.67526322185324,256.84555193511795,259.1543250212596
2020-12-18,261.30220680636813,258.79235882005503,262.95559182620184,258.99392054087156,261.057540157046
2020-12-19,261.1193755728847,258.8208855472065,263.22329743249304,257.30790444213983,261.0803980464469
2020-12-20,261.12066000877536,259.5468574315018,263.3121151065017,258.05554802897575,261.22726790768
2020-12-21,259.8378664279142,257.2845310043085,261.5496129430526,257.1577869292399,260.66508792606174
2020-12-22,259.8397981457712,257.99858221624385,262.2408597986602,256.3266558102744,258.98668743050297
2020-12-23,259.4907571132356,258.18738371578024,262.0171091243841,258.1534831153869,260.28955127821314
2020-12-24,259.9354186067301,258.4481930324218,262.3851216268868,256.5799054375708,260.43677795516544
2020-12-25,258.8862790406072,256.97239192099244,261.1373819326239,255.34045122298005,259.03092091255655
2020-12-26,259.5844261015343,257.0711827850877,261.24247578029116,256.21900454430704,260.1023693788314
2020-12-27,261.5997602996208,260.07119825703836,263.27611254667573,259.6876259760299,261.36959891561213
2020-12-28,261.4836621318184,259.65194097978235,264.05059536519104,258.67403498028324,260.53813089725077
2020-12-29,262.03501575911014,259.56524794999774,263.3586653281786,259.5860782695585,262.46937873256263
2020-12-30,262.9654287194064,260.4591805379224,265.22173780399413,259.07619410835485,263.0303083564572
2020-12-31,262.464189695276,261.0332701287658,264.7033322776547,258.6175967048953,262.8299986361599
2021-01-01,262.78451737252146,261.035949539405,264.91660581184107,260.01431013136994,262.3588032511096
2021-01-02,262.82734126406876,261.28886407447715,265.44261634828433,261.03132440810816,263.89669787178315
2021-01-03,262.9819837446284,261.50794198151164,264.706987026883,261.3652727525628,263.2117507582035
2021-01-04,261.9918437109412,260.12092373731224,263.7471522065211,258.2891301903394,260.90563203555513
2021-01-05,262.0501502240312,260.1076331928423,263.46383138715504,259.5301792884772,261.9186115062657
2021-01-06,262.7288578742145,260.6669978050293,264.6241814070004,261.1872429306311,263.40237920893384
2021-01-07,264.6614172734392,262.4342207663287,266.3301717244587,261.7183102047619,265.43987797321086
2021-01-08,265.95729329707046,263.87564019123886,267.74371075288263,264.17422472899864,265.9429237648427
2021-01-09,268.8471619182727,267.1989670446367,271.31325901400044,265.17389146195956,269.90842955919396
2021-01-10,267.8425505620278,265.9702285914382,270.4345761054103,266.33029676254023,267.2202677784484
2021-01-11,269.0375577383198,267.5477935917067,270.63259138742893,267.02360531400745,268.79703465678335
2021-01-12,269.31109092136705,267.2150157889793,271.15925030964695,267.806542479979,270.3845566095992
2021-01-13,272.28671311469753,270.39035811332815,274.9124154975523,270.0447512435848,273.3656675034742
2021-01-14,271.213497369331,269.3574580425865,272.6533813001303,268.13089542234434,271.7171754647218
2021-01-15,270.10189923089155,268.19997287512496,271.57714249733027,268.5844159076441,271.07151250653806
2021-01-16,269.3194239612174,267.57239433672066,270.885234958219,266.0217874563835,268.2119104926094
2021-01-17,266.4863240384895,264.13782465905916,268.61183605961696,263.3742235214204,267.45898573351076
2021-01-18,265.81244005553094,263.83527898450325,267.3414892633926,263.68808941070296,265.3356254521582
2021-01-19,264.83008677406934,262.3197952241874,267.43611596845733,262.8844232925875,263.97821183930813
2021-01-20,265.0557137803606,262.9147412645846,266.9730135386552,263.54331511167106,264.36489863975004
2021-01-21,265.5351412222302,263.5272535296868,267.52867014047666,262.0959364700107,265.31731878413814
2021-01-22,268.05264118009353,266.2462669453571,269.7234918531763,266.17090637236254,267.38570477696857
2021-01-23,269.353264544543,267.9398751094228,271.33430427458575,267.30226348136443,268.86995747982735
2021-01-24,268.6032454560957,266.7238971308425,270.83522243306584,264.7455510227757,267.6227858230711
2021-01-25,267.4235202981936,265.7435576088929,269.7650500713434,264.44769324935424,266.8784490294658
2021-01-26,268.10801643295565,266.105606213619,270.4591468966578,264.84451304454274,268.30181513432626
2021-01-27,266.3650017027829,264.54586729274155,268.4664765473807,263.18058260125656,266.2101203313495
2021-01-28,268.83082078938,266.2378564109045,271.39057379632936,267.44082264176984,268.4187535770944
2021-01-29,270.4430531500861,268.08261479767793,272.900579785308,268.12475421480906,271.1095658119206
2021-01-30,269.83567097630674,267.625518627543,272.20624226114353,267.7246821874812,270.89750124797456
2021-01-31,267.55133051775476,265.5078983415412,268.9634738268922,266.1510140426958,268.23837350025633
2021-02-01,269.3892374261025,266.7568314555432,270.74544785821996,266.36453987003125,268.9366653986561
2021-02-02,269.26189734200756,266.7577941394915,270.89422661343156,267.38201893310384,269.92008696103085
2021-02-03,270.9553073753561,268.62077583086995,273.20901010893095,268.0683624719885,270.01232920905153
2021-02-04,268.8223097242116,267.4399349366725,270.71911656640367,267.1274755787512,267.82852200116366
2021-02-05,268.0435650648769,265.8072065795155,269.9230949319363,264.5071525031931,267.6297782714523
2021-02-06,268.07739712121634,266.0427447108254,270.6034728594432,266.59676860074956,268.90227762302993
2021-02-07,268.16717703738675,265.7484401172556,270.7088157267891,264.7313432964279,267.4869662925106
2021-02-08,267.5905298202476,265.73181933615916,270.1449159223866,264.44960705595645,266.4218373031477
2021-02-09,268.45063259020645,266.14287419811797,270.21418959414075,266.453875937411,267.4619545076985
2021-02-10,267.0444607552955,264.6503972551898,269.30239619339585,264.0902951384557,268.00246932199207
2021-02-11,266.88105693737043,264.90156361331964,268.5779309746461,264.5010420340375,267.2380991817095
2021-02-12,267.06826816974524,264.4049376092811,268.6581387006705,264.2495588972468,266.40914679089434
2021-02-13,267.7819264390189,265.1143686217642,269.36804224677223,265.75313006127675,267.929998665323
2021-02-14,268.7614926463493,266.3682640205182,270.56502688372603,265.34373673869806,268.8356160512459
2021-02-15,267.2770663591376,264.65336958575585,269.1880407473009,263.4241551570899,267.6925110823804
2021-02-16,265.25362639070255,262.7443612419293,267.6819559274996,262.0703955982511,264.54589670314414
2021-02-17,266.9746938051613,264.7572829576088,268.4696067140363,264.2363575038077,267.94755756444033
2021-02-18,267.44498843251887,265.8437761371503,269.7649745484579,263.8826748151821,266.935154205425
2021-02-19,266.47083806580576,264.56830109221283,268.51127843802584,263.41920680600083,266.98814231110725
2021-02-20,268.56416898403694,266.5669482031287,270.2936488373001,265.6099175184338,267.2646531616479
2021-02-21,268.74635571109235,266.453262412377,270.7523048264791,264.8693988638136,268.4041263884249
2021-02-22,270.357889449251,268.9138454001202,272.115137421207,267.8795382727075,269.95697524282394
2021-02-23,270.4761960088602,268.3083496393323,272.6347068877164,268.8109915323584,270.59381103714776
2021-02-24,273.2901599267372,270.6762663083002,275.24943710167264,269.60550597732305,272.12249017323916
2021-02-25,275.71607584051605,273.8095908738938,277.3213024563392,273.2285874985191,276.51601467893585
2021-02-26,275.400430357882,272.8031817670767,276.9379676541968,273.1001185335958,274.6231974713973
2021-02-27,276.765825690998,274.4758972749138,278.90618822870493,273.77491339630416,277.2558058611415
2021-02-28,277.68659231140737,275.61423384909665,280.3279652733175,275.4681474258656,278.52857172391896
2021-03-01,279.61461413734355,278.04069496552023,281.49356518706225,276.56886034575615,279.7876311497782
2021-03-02,278.2935420932464,276.1973608024682,280.7049557846812,275.5235119452834,278.9639045015408
2021-03-03,279.27598990176176,277.46385006299755,281.5921113608248,275.10738534120264,279.72802689095823
2021-03-04,280.7818802322579,279.36788632383735,283.49360833531625,278.5123767711861,280.3762340803259
2021-03-05,278.3408475210981,275.7404330112482,280.8751145194725,276.0065216258751,279.20052699628536
2021-03-06,276.72193571959053,274.3348375601194,278.88950591835453,272.6773703348675,276.15382937633194
2021-03-07,273.92810653510526,271.7292528561168,276.1976426693662,270.82792548357963,274.1231787323104
2021-03-08,273.58650882552365,271.4276762307218,276.1833734544954,272.161210226653,274.25788393277776
2021-03-09,274.5954168798962,272.4137852286421,276.51692410032064,271.6318089446492,274.2630353558374
2021-03-10,276.6855782266981,275.17433681966753,278.52110302859,273.924105099869,276.13986464138407
2021-03-11,276.81575157034086,275.0358714702567,278.21479371940137,275.18234530286077,276.70321492285746
2021-03-12,279.0975653268302,277.1549139995729,281.6464951155899,276.91296227948663,279.98499369818677
2021-03-13,277.1995602989039,274.85635460271504,279.69571559019704,274.65506273852793,278.39130153597296
2021-03-14,274.86639593888316,273.2498934490944,276.38428310322615,272.93629697403384,274.9903150909774
2021-03-15,274.817541599485,273.38170309271544,276.9842819441645,273.07070859938233,275.26127905546946
2021-03-16,275.37276296609895,273.7497135364823,277.38846639187904,272.5003168284129,276.4832686819717
2021-03-17,275.3552840268098,272.6038859864643,276.8954963304962,272.5331907541008,274.2498615692833
2021-03-18,272.53641402188515,270.6782626182083,275.2352988335292,269.50049718788034,271.80623058560514
2021-03-19,272.44222538335583,269.78746031510184,274.0968976370784,270.98930772338935,273.0113572092136
2021-03-20,270.6925067375829,268.33424339133626,272.13696821500656,268.5192959463862,271.5688587369574
2021-03-21,271.6259526929374,268.9905354332117,273.7919623872226,267.77761884899127,272.59573619253064
2021-03-22,272.1510032774647,270.25111093616283,274.5171748312022,270.41729150102856,271.91996660756485
2021-03-23,270.8992722437465,269.1202630607842,272.29771313458156,268.1376165425107,269.7867970276597
2021-03-24,270.23033130128766,267.682718150097,272.4715103865301,266.3626702408764,270.06219798126364
2021-03-25,268.8261962297235,266.6538640018965,270.8857972123522,266.2715872733516,268.10234027081475
2021-03-26,268.7688299328311,266.6942523969259,270.251446160537,265.85850503533936,268.2076310880673
2021-03-27,270.07926923532665,267.87684439510474,271.66264119455985,268.39869937516715,270.81460746319823
2021-03-28,268.7751563109476,266.2500473149528,270.88231899521094,265.2918157810004,267.634278572916
2021-03-29,269.47940973156017,267.34910465028486,271.226118154013,267.66437053688657,270.3621736628186
2021-03-30,268.79189012251,267.1135240577297,271.39690786430185,266.2590337447092,268.59747049115384
2021-03-31,267.7531803754693,265.17071121176366,270.1880477790751,263.883103493504,268.01039460618483
2021-04-01,267.636667097134,265.0675959848461,270.29104367770645,266.2231314644846,266.5384260053057
2021-04-02,266.2780867397926,264.08764497649616,267.9552004443807,263.64889750303024,265.84500960538645
2021-04-03,265.5675911597033,264.1623743919452,268.18306496176575,262.35655194733164,264.4779697737806
2021-04-04,264.00356018662785,262.2460523796528,265.8928143720511,261.2827575584397,265.22205204685184
2021-04-05,266.62343269203694,264.8619449326815,268.4198331261549,264.91133107168656,267.44266424881675
2021-04-06,266.69710548168416,264.5127494967294,268.09773137461804,263.50981670671706,266.58944720599015
2021-04-07,265.7907013541657,263.92174193093297,267.1897774354047,262.3159567794192,265.05606262883015
2021-04-08,266.1016497770499,263.4541129031993,268.3528847102936,262.453585747865,267.2550809631625
2021-04-09,265.97880654533276,264.1649588162405,267.91769761516974,262.7813673201741,265.5654664253165
2021-04-10,265.71153827415407,264.26777729004345,267.3410430140569,263.79854297139394,264.8107347926017
2021-04-11,266.554065321108,264.70494440937273,268.7051170534007,263.81289359084553,266.7224325663672
2021-04-12,267.5903045257661,266.0833678439554,269.2665679527167,264.1851686739432,268.7778010458033
2021-04-13,266.9072787380168,265.2043743412072,269.01268573003057,263.34722941707577,265.5829656684689
2021-04-14,266.16551906759975,263.664306344324,267.9743915759091,263.0586474198305,265.4684976973376
2021-04-15,265.8260892307925,264.3673065054305,268.2498280153341,264.33726209449975,266.9915974466201
2021-04-16,262.79311833501936,260.2524920769313,265.18545044316187,259.7526721547315,261.92875489068183
2021-04-17,260.8284887263103,258.9165734835154,262.75516408461766,259.49337048946893,259.8197174661724
2021-04-18,262.63717032246507,260.1974510791948,264.41104686493134,259.97200830619306,262.82150803996973
2021-04-19,264.82358236722627,262.1908474765097,266.6277721997979,261.32569693844334,265.78183014265016
2021-04-20,264.52031164479365,262.4332916984144,266.90855249015004,262.9097535181256,264.4597624632215
2021-04-21,265.30931881370054,263.0476108714137,267.0712107829174,262.5510447360813,266.62144387420625
2021-04-22,265.7487375779949,263.7370202906599,267.355267589092,263.64844915064106,266.2248841076142
2021-04-23,269.86635589175324,267.94652648310665,271.32996034225397,268.4730671554686,268.7169273650135
2021-04-24,271.4040205348258,268.7493351298731,273.3943525843198,267.46913814488926,272.7415867546981
2021-04-25,271.25757419375424,268.7118263290822,273.2677719826927,267.451001898105,271.0077303347515
2021-04-26,269.9887120413671,268.0429606265002,272.47383489990415,267.88403323783706,269.41472288066393
2021-04-27,267.8470990477216,265.62820995742027,269.4826252581611,264.5842526577239,268.00212676188744
2021-04-28,268.14636948077003,266.4425319030024,269.997908462364,264.6183714433825,267.6216273928882
2021-04-29,267.1591205857078,265.35885769586685,269.5747810200327,263.2568926288946,266.0543040984818
2021-04-30,265.285996246237,263.7547712631043,267.70490527801553,261.3646625700831,263.9633554591732
2021-05-01,264.4548911871512,262.72600785090316,266.2857270443236,262.5362328783345,264.32156189797627
2021-05-02,263.05123337822226,260.9861905453156,264.97035524810906,259.45909366631713,263.9373567651894
2021-05-03,265.296561941508,263.53627497820605,267.02534827185394,262.5579602260485,265.4884116427462
2021-05-04,266.49257157965036,264.1945810503136,269.06762917599417,264.10985300984663,267.82292194811805
2021-05-05,266.5085975883746,264.25168751739966,267.99923849441836,263.6525630009896,265.94052557297636
2021-05-06,268.507337632957,266.8815057802386,271.10346717905395,264.5525109189721,267.9178433724362
2021-05-07,268.63805815823844,266.55130393670635,270.8998112273327,266.71327050805763,267.72401571533794
2021-05-08,267.5080533872183,265.9008387071196,269.5565928131548,263.5235563087296,266.60939643156803
2021-05-09,269.57204397744505,267.9848339390833,270.96392404618257,267.58230547891435,268.9929670935718
2021-05-10,270.32537659182304,268.78122713530104,272.3198320730817,268.68532467989013,271.1169975470204
2021-05-11,268.95043934304863,267.4935821966022,270.8435116996728,266.08030762223825,270.04172401412956
2021-05-12,268.72137603151015,266.6132369787229,270.28159761664824,266.12967249397906,269.99803681129777
2021-05-13,267.571761459474,265.32264262612506,269.78780363600924,264.8344579030781,266.8554441713306
2021-05-14,265.74852783682087,263.86463485753177,268.36768009570756,262.79661609347437,266.76182045096823
2021-05-15,267.0057542884648,264.83122261003535,269.09132129766124,265.3701425485444,266.5471854941377
2021-05-16,269.58158101559206,267.6959578264043,271.8929105121692,267.9477373916505,268.5378704344493
2021-05-17,267.72339888515705,265.9906741230671,269.1536448186638,264.6066068873106,268.7140421924819
2021-05-18,268.5037714126185,266.7429304171149,270.4070160875388,266.127700327777,268.8692201747417
2021-05-19,267.65712187150575,265.48180939143305,269.1511283670855,266.1231991466821,266.7597502374319
2021-05-20,267.03197469264785,264.5844399915075,269.1853149763448,265.59549887967967,266.84460171396785
2021-05-21,266.2677372931899,264.1782402842113,268.8485135834444,263.628914954473,265.7012731710737
2021-05-22,265.14409973049504,262.68169871298727,267.3471525346369,262.3675764878651,265.77194655791243
2021-05-23,265.2349402572625,263.7630150244406,266.6629692182051,261.995610855757,265.1113838243892
2021-05-24,264.159478728873,261.9747179902472,265.9487183216754,262.7300374898375,265.4519580813909
2021-05-25,264.5431133473292,262.10198852594243,266.59419993808405,260.9527720544771,263.3652218610635
2021-05-26,264.50311692925214,261.89174081902934,266.35888105523486,262.06923747683726,264.1196277891109
2021-05-27,264.2135547250435,262.4245943198018,266.63592273558316,260.99688750986394,264.16573251316544
2021-05-28,263.04102297407957,261.2482699299281,265.4276875612812,259.8293138905817,263.04926550854503
2021-05-29,262.3087544723029,260.1323842010999,264.42274140881835,259.4363912127689,261.82593802057295
2021-05-30,263.32571400567844,260.78687478728915,265.13404797597263,262.0059069252681,263.929362528403
2021-05-31,264.01156845752354,261.9121866080824,265.6686850824186,260.19651233947167,265.0009440839904
2021-06-01,262.7475401472036,260.528922902125,264.20036893131595,260.32643144104827,263.9002643213014
2021-06-02,262.9043114957617,261.16535805874963,264.6853537088829,259.17783258689514,263.7064151374556
2021-06-03,263.91831649859546,262.0785145320362,265.78312705691314,260.3673505242672,264.84356185330444
2021-06-04,261.74177517350824,259.60150446995095,263.93493950997424,258.9661683927069,261.87407334061777
2021-06-05,262.47904965758636,260.14022031385207,264.65521073189643,259.8817148143616,263.3344379772574
2021-06-06,261.6356732899089,260.3118438332086,263.03556560794914,258.3882314506079,261.1215694196198
2021-06-07,262.40828169141633,260.3798678010181,264.2389196887975,259.3025671854626,262.1418815555153
2021-06-08,261.43309490081765,259.7184522698121,262.97787543454274,257.7389590499035,260.95444492648284
2021-06-09,259.0999586427687,256.69104539677437,260.5986092632937,255.99910159766432,259.01545924240196
2021-06-10,257.0173877469086,255.0712388500558,259.36562987265745,255.64635018264812,256.46629007776824
2021-06-11,257.10488282258757,254.56923312003846,258.44429027111204,255.6771983869141,258.2917083802915
2021-06-12,257.4644729277273,255.5405118760572,259.2914187833883,254.46469845846195,256.98261433566614
2021-06-13,256.32607235880863,254.99832561348057,257.8232776327978,253.9444287471955,255.2957557107167
2021-06-14,257.17014445002627,255.09247548491214,259.5866825652029,255.65180006450666,257.23911019469546
2021-06-15,255.05939469236966,252.55853224225982,257.0450837465068,251.24927619258082,253.929734282765
2021-06-16,255.00062926461698,252.49009170278987,256.57064345031876,253.24286803135342,254.00751188798978
2021-06-17,253.48207986259808,251.43899751832453,255.38627183056437,252.08379553185208,252.7707822500176
2021-06-18,252.68128420890818,250.35664789907392,254.86885519370813,249.1218279841018,252.5912039624931
2021-06-19,252.7664361230192,250.26828489261337,255.24116867613353,249.3830251433624,252.59771688347138
2021-06-20,251.70429466695433,250.13896279186918,253.24025217034279,250.3469699518795,252.4586319543827
2021-06-21,251.24549368631781,249.30904794811997,253.6149670389217,248.82735666867438,251.8471629627225
2021-06-22,252.53475090390683,250.37462517706962,254.9771459421253,248.78258107584813,252.3486789911745
2021-06-23,251.83157815615465,250.44660921684738,254.24465420685658,248.70290321213378,251.41279283768506
2021-06-24,252.90902963114033,250.52680229346234,254.9770849213342,250.2533423671533,252.44486261384003
2021-06-25,251.5057552122079,250.1927930950757,253.55530158497817,249.4758746736303,252.194868625751
2021-06-26,252.19714978713498,250.0710858455166,253.96657839833478,250.26320211735754,251.06748916251493
2021-06-27,254.04016698887617,252.62821640532155,256.2660642421332,252.75833495772204,252.80253829375926
2021-06-28,250.9260860978277,249.1732957175272,252.84729417127673,247.88363540606687,251.66768407317085
2021-06-29,249.9513696690118,248.48503915673587,252.04775938620406,247.54738764043083,249.8942467227774
2021-06-30,250.69756464891162,249.42403752041918,252.4881192374035,248.27413032536117,249.77219265260564
2021-07-01,250.46811948640564,248.32462012984215,252.63654280263685,247.72710974723282,249.805796455503
2021-07-02,250.95796734314652,249.65441070851134,253.24729566081405,247.61812308330542,252.04337047251843
2021-07-03,250.22518866606296,248.2102276825722,251.65952480907322,248.9176533654276,251.12475566508044
2021-07-04,250.35854591446437,248.33754145483297,252.65299400623726,248.7395202263241,250.88376071575098
2021-07-05,250.18870613763212,248.11262412225264,252.1155301194166,247.68264850131348,250.1442356713941
2021-07-06,251.67455442353287,249.8391014710011,253.99583177718569,249.41765133680025,251.72570381919272
2021-07-07,252.0198781408447,249.69391743442552,253.8234605489189,248.81232299897468,253.21758883953837
2021-07-08,252.4704930374399,250.64476716560964,254.2113281937561,250.05633753957017,253.6464259735372
2021-07-09,251.97580618320515,250.13853065547477,254.38855104303428,249.9473256861224,251.2583530658709
2021-07-10,251.3866789067704,249.83047194932163,252.95931534136645,248.9109400066526,252.16875434393268
2021-07-11,250.86812074331155,249.4051205324235,253.1813911447925,249.589408729608,250.1085991095122
2021-07-12,251.387984893794,249.42771336245076,253.25330960011433,249.15400459084458,250.6678525319705
2021-07-13,250.88397149075854,248.754384607406,252.78328287997513,248.0514255017351,251.32576068838918
2021-07-14,251.27255922258928,249.08565234708635,252.91647009134647,249.44367699512986,251.03385305177684
2021-07-15,253.90514282895276,251.6131713659456,255.90216035207345,250.52937877001963,255.0008562721869
2021-07-16,255.03644855446893,252.5595952420832,256.7263343398834,252.19155730155867,253.9882735784431
2021-07-17,254.64621278037802,252.535766056997,255.9694428823536,251.7100374157114,254.67556238819805
2021-07-18,256.2011002817466,253.9852780592917,257.830537492977,253.4643783062812,257.27335704765784
2021-07-19,255.70397359394482,254.38251768658694,256.99064919564853,253.86745606969123,256.73730828162684
2021-07-20,253.12376127968278,251.29837044588237,255.6276043039103,250.55246185060145,252.2543551057838
2021-07-21,251.87322066224087,249.79183738703176,254.34881606596645,250.09503212071573,251.53731674232455
2021-07-22,249.5423960526187,247.77122847200692,251.2831480316024,247.2378443337021,249.83965444850662
2021-07-23,249.1287627069616,246.8108645897877,251.28169716916364,246.24402461651823,248.28021739767595
2021-07-24,249.1766183233251,247.23807873916093,250.85333538592914,247.45724669112346,250.34282014463204
2021-07-25,251.29018088667644,249.56411175734638,253.38982739528956,248.1196267175434,252.33240522506242
2021-07-26,251.72607809921516,249.82415898716462,253.99844721930748,248.5150174026991,250.88770484678216
2021-07-27,251.47548412289245,249.46591687368783,253.92329146840868,248.97205303173013,250.52278298502537
2021-07-28,252.54350752161648,251.2730222367875,254.311580118706,249.41411274388858,251.4964835622134
2021-07-29,249.77672253965994,248.37836599472755,252.0038541671317,246.0527689996422,250.7994175043369
2021-07-30,250.09595537244883,248.37455236217815,251.6789732989188,247.965881936416,249.32972091252307
2021-07-31,251.08491630362872,249.2888774759806,253.58362840320092,248.60192205295127,250.87472038653078
2021-08-01,249.25377127641246,247.53474339004086,250.53215598117598,246.62543466159872,249.1262813763437
2021-08-02,250.70412169694995,248.44942935587338,252.71417810219805,249.3677897931556,250.95234646572857
2021-08-03,251.15350433181194,249.13817043306682,253.23745804556862,248.82078853407234,250.077902639819
2021-08-04,250.65711460783098,248.1999975250437,252.7727177511448,249.06151056821327,249.97221564229255
2021-08-05,251.4752367029635,249.55842459763466,252.88398536083872,248.05379096399884,252.5603281748184
2021-08-06,254.3554993461143,252.502550798702,256.8208779014774,251.9879747975258,255.39431291383724
2021-08-07,254.61222830664698,252.35604536260794,256.11594684023447,253.00302715091456,255.32842869202477
2021-08-08,254.9536895124252,253.63306617420722,257.0223243490494,252.61603381168328,253.72838525637806
2021-08-09,254.3936061005988,253.0064672298985,255.94881098490407,252.40428416914065,253.95352238066604
2021-08-10,253.3380705923467,251.71942175623178,254.99390901702074,250.48052752991987,253.66223878361876
2021-08-11,254.4151827679411,252.54953922347826,256.3823954306251,250.8341606341599,253.84323253434434
2021-08-12,253.35162067105148,251.92014494699382,255.14686191803986,250.71144417974764,254.3893152010232
2021-08-13,253.4676129440429,251.09851750317486,254.9380110118233,250.6654762453977,253.8069793669332
2021-08-14,252.8876062411548,251.35828082666507,254.36818276049897,251.2869798874258,251.8050113860972
2021-08-15,253.51853530963297,251.1415719062018,255.3161652573931,250.33433059673678,254.55544028778377
2021-08-16,253.96683480426734,252.43568229690203,256.19829278350755,252.61251660084372,255.1294102968267
2021-08-17,255.30973516587864,253.10866853830782,257.73257942258317,253.92630903458664,254.23159385963615
2021-08-18,254.6842053807859,253.254268915346,256.0647563417552,251.494620982502,254.76662178780177
2021-08-19,254.36600938408705,253.023010390731,256.13780079220334,251.4358451130567,253.8658349557315
